"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Ti","2","610.64784","0.00007","610.64783","0.00009","16371.519","86","","","65314.4599","81685.979","3d2.(3F).4d","f 2F","5/2","3d2.(3F).4f","2G*","7/2","","","u37","",16371.519,9.70329845775242,"wn(cm-1)"
"Ti","2","610.35391","0.00007","610.35442","0.00007","16379.403","58bl","","","52705.2416","69084.6309","3d.(2D).4s.4p.(3P*)","4F*","7/2","3d2.(3F).4d","f 4F","9/2","","","u37","",16379.403,9.70377990985641,"wn(cm-1)"
"Ti","2","610.25443","0.00007","610.25441","0.00006","16382.073","48","","","65460.1706","81842.2440","3d2.(3F).4d","4D","7/2","3d2.(3F).4f","2G*","9/2","","","u37","",16382.073,9.70394290617598,"wn(cm-1)"
"Ti","2","608.06857","0.00011","608.06857","0.00008","16440.962","35","","","65186.8680","81627.830","3d2.(3F).4d","e 4H","7/2","3d2.(3F).4f","4H*","7/2","","","u37","",16440.962,9.70753118271327,"wn(cm-1)"
"Ti","2","607.98596","0.00011","607.98599","0.00007","16443.196","39","","","65446.3822","81889.5772","3d2.(3F).4d","e 4H","11/2","3d2.(3F).4f","4I*","11/2","","","u37","",16443.196,9.70766705360913,"wn(cm-1)"
"Ti","2","607.89328","0.00007","607.89327","0.00006","16445.703","55","","","65308.4355","81754.1387","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","4H*","11/2","","","u37","",16445.703,9.70781950626526,"wn(cm-1)"
"Ti","2","607.785","","607.78531","0.00006","16448.6",":","4.10e-01","C","8744.3406","25192.9650","3d2.(1D).4s","a 2D","5/2","3d.4s2","c 2D","5/2","M1+E2","T3093","L18001,L18000","",16448.6,9.70799564618878,"wn(cm-1)"
"Ti","2","607.75284","0.00018","607.75276","0.00008","16449.503","20","","","65274.8247","81724.330","3d2.(3F).4d","4D","3/2","3d2.(3F).4f","4G*","5/2","","","u37","",16449.503,9.70805054297115,"wn(cm-1)"
"Ti","2","607.62832","0.00007","607.62828","0.00007","16452.874","41","","","65460.1706","81913.0457","3d2.(3F).4d","4D","7/2","3d2.(3F).4f","4F*","7/2","","","u37","",16452.874,9.70825545217949,"wn(cm-1)"
"Ti","2","607.37648","0.00011","607.37640","0.00008","16459.696","34","","","65314.4599","81774.158","3d2.(3F).4d","f 2F","5/2","3d2.(3F).4f","4D*","5/2","","","u37","",16459.696,9.70867000504471,"wn(cm-1)"
"Ti","2","607.24388","0.00007","607.24393","0.00008","16463.290","55","","","65397.7388","81861.0276","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","4G*","7/2","","","u37","",16463.29,9.70888833275133,"wn(cm-1)"
"Ti","2","606.87463","0.00007","606.87465","0.00006","16473.307","121","","","65446.3822","81919.6886","3d2.(3F).4d","e 4H","11/2","3d2.(3F).4f","4I*","13/2","","","u37","",16473.307,9.70949659233011,"wn(cm-1)"
"Ti","2","606.64031","0.00007","606.64037","0.00011","16479.670","49","","","65598.8926","82078.561","3d2.(3F).4d","f 2F","7/2","3d2.(3F).4f","4G*","9/2","","","u37","",16479.67,9.70988277899113,"wn(cm-1)"
"Ti","2","606.53549","0.00007","606.53546","0.00007","16482.518","83","","","65590.4928","82073.0114","3d2.(3F).4d","e 4H","13/2","3d2.(3F).4f","4H*","13/2","","","u37","",16482.518,9.7100555830542,"wn(cm-1)"
"Ti","2","606.2761","0.0003","606.27598","0.00008","16489.569","11","","","65186.8680","81676.4409","3d2.(3F).4d","e 4H","7/2","3d2.(3F).4f","4H*","9/2","","","u37","",16489.569,9.71048327815931,"wn(cm-1)"
"Ti","2","605.91730","0.00011","605.91733","0.00008","16499.334","38","","","65274.8247","81774.158","3d2.(3F).4d","4D","3/2","3d2.(3F).4f","4D*","5/2","","","u37","",16499.334,9.71107529543768,"wn(cm-1)"
"Ti","2","605.4271","0.0004","605.42704","0.00008","16512.693","9","","","65590.4928","82103.1876","3d2.(3F).4d","e 4H","13/2","3d2.(3F).4f","4G*","11/2","","","u37","",16512.693,9.71188463687734,"wn(cm-1)"
"Ti","2","605.4190","0.0003","605.41891","0.00011","16512.914","11","","","65598.8926","82111.809","3d2.(3F).4d","f 2F","7/2","3d2.(3P).5p","4D*","5/2","","","u37","",16512.914,9.7118980204315,"wn(cm-1)"
"Ti","2","605.33124","0.00011","605.33128","0.00007","16515.308","35","","","65397.7388","81913.0457","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","4F*","7/2","","","u37","",16515.308,9.71204298736337,"wn(cm-1)"
"Ti","2","604.65388","0.00011","604.65390","0.00006","16533.809","39","","","65308.4355","81842.2440","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","2G*","9/2","","","u37","",16533.809,9.71316259379235,"wn(cm-1)"
"Ti","2","604.60068","0.00007","604.60068","0.00008","16535.264","64","","","65598.8926","82134.1565","3d2.(3F).4d","f 2F","7/2","3d2.(3F).4f","4D*","7/2","","","u37","",16535.264,9.71325059142088,"wn(cm-1)"
"Ti","2","604.525","0.002","604.52032","0.00008","16537.33","7","","","65186.8680","81724.330","3d2.(3F).4d","e 4H","7/2","3d2.(3F).4f","4G*","5/2","","","L5432","",16537.33,9.71337552870295,"wn(cm-1)"
"Ti","2","604.22024","0.00007","604.22025","0.00008","16545.675","61","","","65397.7388","81943.4136","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","4F*","5/2","","","u37","",16545.675,9.71388001734762,"wn(cm-1)"
"Ti","2","604.1877","0.0005","604.18764","0.00008","16546.566","7","","","65314.4599","81861.0276","3d2.(3F).4d","f 2F","5/2","3d2.(3F).4f","4G*","7/2","","","u37","",16546.566,9.71393386682854,"wn(cm-1)"
"Ti","2","604.10559","0.00007","604.10562","0.00007","16548.815","45","","","65598.8926","82147.7069","3d2.(3F).4d","f 2F","7/2","3d2.(3F).4f","4F*","9/2","","","u37","",16548.815,9.71406977703326,"wn(cm-1)"
"Ti","2","604.01048","0.00007","604.01050","0.00007","16551.421","146","","","65186.8680","81738.2883","3d2.(3F).4d","e 4H","7/2","3d2.(3F).4f","4I*","9/2","","","u37","",16551.421,9.71422723814655,"wn(cm-1)"
"Ti","2","603.96866","0.00015","603.96861","0.00008","16552.567","28","","","65598.8926","82151.461","3d2.(3F).4d","f 2F","7/2","3d2.(3F).4f","2F*","7/2","","","u37","",16552.567,9.71429647451774,"wn(cm-1)"
"Ti","2","603.79298","0.00007","603.79298","0.00008","16557.383","50","","","65214.1729","81771.556","3d2.(3F).4d","4D","1/2","3d2.(3F).4f","4D*","3/2","","","u37","",16557.383,9.71458738405001,"wn(cm-1)"
"Ti","2","603.20283","0.00007","603.20282","0.00009","16573.582","473","","","65590.4928","82164.075","3d2.(3F).4d","e 4H","13/2","3d2.(3F).4f","4I*","15/2","","","u37","",16573.582,9.71556526086651,"wn(cm-1)"
"Ti","2","602.92780","0.00007","602.92782","0.00007","16581.142","174","","","65308.4355","81889.5772","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","4I*","11/2","","","u37","",16581.142,9.71602130448376,"wn(cm-1)"
"Ti","2","602.49507","0.00011","602.49506","0.00011","16593.051","33","","","65274.8247","81867.876","3d2.(3F).4d","4D","3/2","3d2.(3F).4f","4F*","3/2","","","u37","",16593.051,9.71673927224331,"wn(cm-1)"
"Ti","2","602.290","0.002","602.29311","0.00005","16598.69","4*","","","65243.6290","81842.2440","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","2G*","9/2","","","L5432","",16598.69,9.71707905556798,"wn(cm-1)"
"Ti","2","602.2696","0.0003","602.26948","0.00018","16599.264","14","","","65397.7388","81997.005","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","2F*","5/2","","","u37","",16599.264,9.71711363601231,"wn(cm-1)"
"Ti","2","602.073","0.002","602.07565","0.00007","16604.69","4","","","65308.4355","81913.0457","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","4F*","7/2","","","L5432","",16604.69,9.717440464561,"wn(cm-1)"
"Ti","2","601.5763","0.0003","601.57639","0.00011","16618.393","15","","","65460.1706","82078.561","3d2.(3F).4d","4D","7/2","3d2.(3F).4f","4G*","9/2","","","u37","",16618.393,9.71826537300053,"wn(cm-1)"
"Ti","2","601.27827","0.00007","601.27830","0.00006","16626.630","223","","","65446.3822","82073.0114","3d2.(3F).4d","e 4H","11/2","3d2.(3F).4f","4H*","13/2","","","u37","",16626.63,9.71876090583073,"wn(cm-1)"
"Ti","2","601.1939","0.0005","601.19425","0.00008","16628.964","7","","","65314.4599","81943.4136","3d2.(3F).4d","f 2F","5/2","3d2.(3F).4f","4F*","5/2","","","u37","",16628.964,9.71890127319291,"wn(cm-1)"
"Ti","2","601.079","0.002","601.07767","0.00011","16632.14","4","","","65446.3822","82078.561","3d2.(3F).4d","e 4H","11/2","3d2.(3F).4f","4G*","9/2","","","L5432","",16632.14,9.71909224701084,"wn(cm-1)"
"Ti","2","600.7116","0.0003","600.71160","0.00007","16642.313","11","","","65095.9741","81738.2883","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","4I*","9/2","","","u37","",16642.313,9.71970370711911,"wn(cm-1)"
"Ti","2","600.5805","0.0002","600.58046","0.00007","16645.947","16","","","65243.6290","81889.5772","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","4I*","11/2","","","u37","",16645.947,9.71992204235288,"wn(cm-1)"
"Ti","2","600.5200","0.0003","600.52006","0.00011","16647.625","14","","","65598.8926","82246.515","3d2.(3F).4d","f 2F","7/2","3d2.(3F).4f","4P*","5/2","","","u37","",16647.625,9.72002284259152,"wn(cm-1)"
"Ti","2","600.37520","0.00018","600.37523","0.00011","16651.639","20","","","65460.1706","82111.809","3d2.(3F).4d","4D","7/2","3d2.(3P).5p","4D*","5/2","","","u37","",16651.639,9.72026392900228,"wn(cm-1)"
"Ti","2","600.24046","0.00007","600.24050","0.00006","16655.377","74","","","65186.8680","81842.2440","3d2.(3F).4d","e 4H","7/2","3d2.(3F).4f","2G*","9/2","","","u37","",16655.377,9.72048838621668,"wn(cm-1)"
"Ti","2","600.18904","0.00011","600.18899","0.00006","16656.804","39","","","65446.3822","82103.1876","3d2.(3F).4d","e 4H","11/2","3d2.(3F).4f","4G*","11/2","","","u37","",16656.804,9.72057406058312,"wn(cm-1)"
"Ti","2","600.14000","0.00007","600.14001","0.00006","16658.165","210","","","65095.9741","81754.1387","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","4H*","11/2","","","u37","",16658.165,9.72065576559691,"wn(cm-1)"
"Ti","2","599.49602","0.00007","599.49600","0.00006","16676.059","245","","","65243.6290","81919.6886","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","4I*","13/2","","","u37","",16676.059,9.72172937701314,"wn(cm-1)"
"Ti","2","599.262","0.002","599.26294","0.00018","16682.56","5","","","65314.4599","81997.005","3d2.(3F).4d","f 2F","5/2","3d2.(3F).4f","2F*","5/2","","","L5432","",16682.56,9.72211914135454,"wn(cm-1)"
"Ti","2","599.08375","0.00011","599.08370","0.00006","16687.535","32","","","65460.1706","82147.7069","3d2.(3F).4d","4D","7/2","3d2.(3F).4f","4F*","9/2","","","u37","",16687.535,9.72241731251868,"wn(cm-1)"
"Ti","2","598.94893","0.00011","598.94896","0.00008","16691.291","36","","","65460.1706","82151.461","3d2.(3F).4d","4D","7/2","3d2.(3F).4f","2F*","7/2","","","u37","",16691.291,9.722642365372,"wn(cm-1)"
"Ti","2","598.89924","0.00014","598.89933","0.00008","16692.676","26","","","65308.4355","82001.109","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","2I*","11/2","","","u37","",16692.676,9.72272533933377,"wn(cm-1)"
"Ti","2","598.73840","0.00007","598.73841","0.00008","16697.160","185","","","64979.2810","81676.4409","3d2.(3F).4d","e 4G","7/2","3d2.(3F).4f","4H*","9/2","","","u37","",16697.16,9.72299392406279,"wn(cm-1)"
"Ti","2","598.591","0.002","598.58910","0.00006","16701.28","6","","","65446.3822","82147.7069","3d2.(3F).4d","e 4H","11/2","3d2.(3F).4f","4F*","9/2","","","L5432","",16701.28,9.72324064217422,"wn(cm-1)"
"Ti","2","598.396","0.002","598.39658","0.00008","16706.72","5","","","64979.2810","81685.979","3d2.(3F).4d","e 4G","7/2","3d2.(3F).4f","2G*","7/2","","","L5432","",16706.72,9.72356631267519,"wn(cm-1)"
"Ti","2","598.00627","0.00011","598.00631","0.00007","16717.602","36","","","65598.8926","82316.4935","3d2.(3F).4d","f 2F","7/2","3d2.(3P).5p","4D*","7/2","","","u37","",16717.602,9.72421745530028,"wn(cm-1)"
"Ti","2","597.9143","0.0002","597.91423","0.00011","16720.174","16","","","65598.8926","82319.068","3d2.(3F).4d","f 2F","7/2","3d2.(3F).4f","2D*","5/2","","","u37","",16720.174,9.72437129328311,"wn(cm-1)"
"Ti","2","597.333","0.002","597.33396","0.00007","16736.44","4","","","65397.7388","82134.1565","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","4D*","7/2","","","L5432","",16736.44,9.72534365715003,"wn(cm-1)"
"Ti","2","597.3041","0.0003","597.30394","0.00008","16737.254","11","","","65186.8680","81924.127","3d2.(3F).4d","e 4H","7/2","3d2.(3F).4f","2H*","9/2","","","u37","",16737.254,9.72539229235594,"wn(cm-1)"
"Ti","2","597.16465","0.00007","597.16473","0.00008","16741.163","156","","","64886.6693","81627.830","3d2.(3F).4d","e 4G","5/2","3d2.(3F).4f","4H*","7/2","","","u37","",16741.163,9.72562581594326,"wn(cm-1)"
"Ti","2","596.9824","0.0004","596.98253","0.00005","16746.275","10","","","65095.9741","81842.2440","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","2G*","9/2","","","u37","",16746.275,9.72593112446162,"wn(cm-1)"
"Ti","2","596.718","0.002","596.71699","0.00008","16753.70","4","","","65397.7388","82151.461","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","2F*","7/2","","","L5432","",16753.7,9.72637440838178,"wn(cm-1)"
"Ti","2","596.58278","0.00007","596.58317","0.00008","16757.491","6100bl","","","65243.6290","82001.109","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","2I*","11/2","","","u37","",16757.491,9.72660066115902,"wn(cm-1)"
"Ti","2","596.5289","0.0003","596.52880","0.00007","16759.006","12","","","64979.2810","81738.2883","3d2.(3F).4d","e 4G","7/2","3d2.(3F).4f","4I*","9/2","","","u37","",16759.006,9.7266910644014,"wn(cm-1)"
"Ti","2","596.1333","0.0003","596.13332","0.00011","16770.127","12","","","65308.4355","82078.561","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","4G*","9/2","","","u37","",16770.127,9.72735442783569,"wn(cm-1)"
"Ti","2","595.55738","0.00018","595.55733","0.00011","16786.343","22","","","65460.1706","82246.515","3d2.(3F).4d","4D","7/2","3d2.(3F).4f","4P*","5/2","","","u37","",16786.343,9.72832091812875,"wn(cm-1)"
"Ti","2","595.398","0.002","595.39864","0.00021","16790.84","5","","","65274.8247","82065.643","3d2.(3F).4d","4D","3/2","3d2.(3F).4f","2P*","1/2","","","L5432","",16790.84,9.72858877859977,"wn(cm-1)"
"Ti","2","595.30009","0.00014","595.29991","0.00007","16793.598","27","","","65095.9741","81889.5772","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","4I*","11/2","","","u37","",16793.598,9.72875302133661,"wn(cm-1)"
"Ti","2","595.2589","0.0002","595.25918","0.00006","16794.761","14","","","65308.4355","82103.1876","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","4G*","11/2","","","u37","",16794.761,9.72882227151942,"wn(cm-1)"
"Ti","2","595.099","0.002","595.09769","0.00008","16799.28","6","","","64886.6693","81685.979","3d2.(3F).4d","e 4G","5/2","3d2.(3F).4f","2G*","7/2","","","L5432","",16799.28,9.7290913073301,"wn(cm-1)"
"Ti","2","594.07758","0.00011","594.07769","0.00008","16828.156","29","","","65095.9741","81924.127","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","2H*","9/2","","","u37","",16828.156,9.73080871493129,"wn(cm-1)"
"Ti","2","594.03430","0.00007","594.03429","0.00005","16829.382","101","","","65243.6290","82073.0114","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","4H*","13/2","","","u37","",16829.382,9.73088156636805,"wn(cm-1)"
"Ti","2","593.7658","0.0005","593.76549","0.00008","16836.992","8*","","","65314.4599","82151.461","3d2.(3F).4d","f 2F","5/2","3d2.(3F).4f","2F*","7/2","","","u37","",16836.992,9.73133364951366,"wn(cm-1)"
"Ti","2","593.74218","0.00007","593.74223","0.00008","16837.662","44","","","64886.6693","81724.330","3d2.(3F).4d","e 4G","5/2","3d2.(3F).4f","4G*","5/2","","","u37","",16837.662,9.73137344205318,"wn(cm-1)"
"Ti","2","593.73086","0.00014","593.73080","0.00008","16837.983","23","","","65446.3822","82284.367","3d2.(3F).4d","e 4H","11/2","3d2.(3F).4f","2I*","13/2","","","u37","",16837.983,9.731392506276,"wn(cm-1)"
"Ti","2","593.3507","0.0002","593.35052","0.00011","16848.772","15","","","65397.7388","82246.515","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","4P*","5/2","","","u37","",16848.772,9.73203305478647,"wn(cm-1)"
"Ti","2","593.08511","0.00018","593.08487","0.00007","16856.316","22","","","65460.1706","82316.4935","3d2.(3F).4d","4D","7/2","3d2.(3P).5p","4D*","7/2","","","u37","",16856.316,9.732480702342,"wn(cm-1)"
"Ti","2","592.9943","0.0005","592.99430","0.00011","16858.897","8","","","65460.1706","82319.068","3d2.(3F).4d","4D","7/2","3d2.(3F).4f","2D*","5/2","","","u37","",16858.897,9.73263380830073,"wn(cm-1)"
"Ti","2","592.97106","0.00007","592.97104","0.00006","16859.558","83","","","65243.6290","82103.1876","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","4G*","11/2","","","u37","",16859.558,9.73267301531659,"wn(cm-1)"
"Ti","2","592.85133","0.00014","592.85133","0.00005","16862.963","26","","","64979.2810","81842.2440","3d2.(3F).4d","e 4G","7/2","3d2.(3F).4f","2G*","9/2","","","u37","",16862.963,9.7328749575149,"wn(cm-1)"
"Ti","2","592.4271","0.0003","592.42720","0.00008","16875.037","12","","","65308.4355","82183.471","3d2.(3F).4d","e 4H","9/2","3d2.(3F).4f","2H*","11/2","","","u37","",16875.037,9.73359070833092,"wn(cm-1)"
"Ti","2","592.19181","0.00011","592.19168","0.00008","16881.743","32","","","64979.2810","81861.0276","3d2.(3F).4d","e 4G","7/2","3d2.(3F).4f","4G*","7/2","","","u37","",16881.743,9.73398802111302,"wn(cm-1)"
"Ti","2","591.991","0.002","591.99032","0.00008","16887.48","5","","","64886.6693","81774.158","3d2.(3F).4d","e 4G","5/2","3d2.(3F).4f","4D*","5/2","","","L5432","",16887.48,9.73432779795983,"wn(cm-1)"
"Ti","2","591.40928","0.00017","591.40935","0.00006","16904.080","19","","","65243.6290","82147.7069","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","4F*","9/2","","","u37","",16904.08,9.73531029189236,"wn(cm-1)"
"Ti","2","591.37265","0.00007","591.37238","0.00008","16905.127","75bl","","","65095.9741","82001.109","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","2I*","11/2","","","u37","",16905.127,9.73537222768401,"wn(cm-1)"
"Ti","2","591.008","0.002","591.00621","0.00004","16915.55","5","","","12628.8455","29544.4540","3d3","b 2D2","3/2","3d2.(3F).4p","z 4G*","5/2","","","L5432","",16915.55,9.73598859620496,"wn(cm-1)"
"Ti","2","590.3725","0.0002","590.37254","0.00007","16933.766","17","","","64979.2810","81913.0457","3d2.(3F).4d","e 4G","7/2","3d2.(3F).4f","4F*","7/2","","","u37","",16933.766,9.73706489575314,"wn(cm-1)"
"Ti","2","590.163","0.002","590.16073","0.00008","16939.78","5","","","65243.6290","82183.471","3d2.(3F).4d","e 4G","11/2","3d2.(3F).4f","2H*","11/2","","","L5432","",16939.78,9.73741998110873,"wn(cm-1)"
"Ti","2","589.029","0.002","589.02595","0.00014","16972.40","4","","","65397.7388","82370.216","3d2.(3F).4d","4D","5/2","3d2.(3F).4f","4S*","3/2","","","L5432","",16972.4,9.73934377427451,"wn(cm-1)"
"Ti","2","588.960","0.002","588.96067","0.00008","16974.38","5","","","64886.6693","81861.0276","3d2.(3F).4d","e 4G","5/2","3d2.(3F).4f","4G*","7/2","","","L5432","",16974.38,9.73946042745943,"wn(cm-1)"
"Ti","2","588.889","0.002","588.89119","0.00003","16976.42","4","","","12758.2597","29734.6206","3d3","b 2D2","5/2","3d2.(3F).4p","z 4G*","7/2","","","L5432","",16976.42,9.73958060135827,"wn(cm-1)"
"Ti","2","588.724","0.002","588.72314","0.00010","16981.19","4","","","64886.6693","81867.876","3d2.(3F).4d","e 4G","5/2","3d2.(3F).4f","4F*","3/2","","","L5432","",16981.19,9.73986153985962,"wn(cm-1)"
"Ti","2","588.6753","0.0002","588.67530","0.00010","16982.586","18","","","65095.9741","82078.561","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","4G*","9/2","","","u37","",16982.586,9.73994374508914,"wn(cm-1)"
"Ti","2","587.914","0.002","587.91295","0.00010","17004.57","4","","","65314.4599","82319.068","3d2.(3F).4d","f 2F","5/2","3d2.(3F).4f","2D*","5/2","","","L5432","",17004.57,9.74123741044119,"wn(cm-1)"
"Ti","2","587.8229","0.0003","587.82288","0.00006","17007.214","12","","","65095.9741","82103.1876","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","4G*","11/2","","","u37","",17007.214,9.74139288596728,"wn(cm-1)"
"Ti","2","586.755","0.002","586.75443","0.00007","17038.17","4","","","65095.9741","82134.1565","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","4D*","7/2","","","L5432","",17038.17,9.74321140024992,"wn(cm-1)"
"Ti","2","586.289","0.002","586.28816","0.00006","17051.72","5","","","65095.9741","82147.7069","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","4F*","9/2","","","L5432","",17051.72,9.74400635738904,"wn(cm-1)"
"Ti","2","586.159","0.002","586.15911","0.00008","17055.48","4","","","65095.9741","82151.461","3d2.(3F).4d","e 4G","9/2","3d2.(3F).4f","2F*","7/2","","","L5432","",17055.48,9.74422683869593,"wn(cm-1)"
"Ti","2","584.659","0.002","584.65788","0.00010","17099.24","4","","","64979.2810","82078.561","3d2.(3F).4d","e 4G","7/2","3d2.(3F).4f","4G*","9/2","","","L5432","",17099.24,9.74678929705862,"wn(cm-1)"
"Ti","2","579.5082","0.0003","579.50826","0.00006","17251.228","10","","","53554.9903","70806.2161","3d.(2D).4s.4p.(3P*)","w 2D*","5/2","3d2.(1D).5s","2D","5/2","","","u37","",17251.228,9.75563860833153,"wn(cm-1)"
"Ti","2","552.998","0.002","552.99988","0.00003","18078.22","10","","","12758.2597","30836.4250","3d3","b 2D2","5/2","3d2.(3F).4p","z 4F*","3/2","","","L5432","",18078.22,9.80246317777208,"wn(cm-1)"
"Ti","2","549.2882","0.0005","549.28813","0.00003","18200.323","6","","","12758.2597","30958.5846","3d3","b 2D2","5/2","3d2.(3F).4p","z 4F*","5/2","","","u37","",18200.323,9.80919462016015,"wn(cm-1)"
"Ti","2","549.0693","0.0002","549.06927","0.00003","18207.580","12","","","12628.8455","30836.4250","3d3","b 2D2","3/2","3d2.(3F).4p","z 4F*","3/2","","","u37","",18207.58,9.80959326987618,"wn(cm-1)"
"Ti","2","547.6667","0.0003","547.66642","0.00004","18254.210","11","","","44914.8733","63169.0910","3d2.(3P).4p","x 2D*","3/2","3d2.(3F).5s","e 2F","5/2","","","u37","",18254.21,9.81215101733847,"wn(cm-1)"
"Ti","2","545.407","0.002","545.40993","0.00003","18329.84","10","","","12628.8455","30958.5846","3d3","b 2D2","3/2","3d2.(3F).4p","z 4F*","5/2","","","L5432","",18329.84,9.81628561193586,"wn(cm-1)"
"Ti","2","541.87676","0.00006","541.87678","0.00003","18449.252","68","3.77e+05","C+","12758.2597","31207.5111","3d3","b 2D2","5/2","3d2.(3F).4p","z 2F*","5/2","","T7385","u37","",18449.252,9.8227791066414,"wn(cm-1)"
"Ti","2","539.12021","0.00017","539.12027","0.00003","18543.583","16","","","44902.4455","63446.0264","3d2.(3P).4p","x 2D*","5/2","3d2.(3F).5s","e 2F","7/2","","","u37","",18543.583,9.82787907826889,"wn(cm-1)"
"Ti","2","538.10212","0.00006","538.10216","0.00003","18578.667","92","4.60e+05","C+","12628.8455","31207.5111","3d3","b 2D2","3/2","3d2.(3F).4p","z 2F*","5/2","","T7385","u37","",18578.667,9.82976926598357,"wn(cm-1)"
"Ti","2","537.914","0.002","537.91486","0.00004","18585.16","9","","","20891.7898","39476.9244","3d3","b 2F","7/2","3d2.(1D).4p","y 2D*","5/2","","","L5432","",18585.16,9.83011869178765,"wn(cm-1)"
"Ti","2","536.012","0.002","536.01207","0.00005","18651.12","5","","","20951.7551","39602.8645","3d3","b 2F","5/2","3d2.(1D).4p","y 2D*","3/2","","","L5432","",18651.12,9.83366147688812,"wn(cm-1)"
"Ti","2","533.67860","0.00006","533.67863","0.00003","18732.659","201","5.8e+05","D","12758.2597","31490.9177","3d3","b 2D2","5/2","3d2.(3F).4p","z 2F*","7/2","","T3853","u37","",18732.659,9.8380237501245,"wn(cm-1)"
"Ti","2","526.86076","0.00014","526.86082","0.00004","18975.066","22","9.6e+05","D","20951.7551","39926.8192","3d3","b 2F","5/2","3d2.(1D).4p","y 2F*","5/2","","T2437","u37","",18975.066,9.85088108051865,"wn(cm-1)"
"Ti","2","526.21413","0.00006","526.21419","0.00003","18998.383","45","","","12758.2597","31756.6406","3d3","b 2D2","5/2","3d2.(3F).4p","z 2D*","3/2","","","u37","",18998.383,9.85210914926376,"wn(cm-1)"
"Ti","2","522.7875","0.0002","522.78727","0.00004","19122.908","12","","","20951.7551","40074.6707","3d3","b 2F","5/2","3d2.(1D).4p","y 2F*","7/2","","","L9190","",19122.908,9.85864226709078,"wn(cm-1)"
"Ti","2","522.65385","0.00005","522.65390","0.00004","19127.797","397","3.1e+06","D","12628.8455","31756.6406","3d3","b 2D2","3/2","3d2.(3F).4p","z 2D*","3/2","","T2403n","u37","",19127.797,9.8588978963675,"wn(cm-1)"
"Ti","2","521.15305","0.00008","521.15303","0.00004","19182.880","33","2.10e+06","B'","20891.7898","40074.6707","3d3","b 2F","7/2","3d2.(1D).4p","y 2F*","7/2","","T7385","u37","",19182.88,9.86177349357801,"wn(cm-1)"
"Ti","2","518.86872","0.00005","518.86873","0.00003","19267.332","550","2.5e+06","D","12758.2597","32025.5915","3d3","b 2D2","5/2","3d2.(3F).4p","z 2D*","5/2","","T2403n","u37","",19267.332,9.86616629826809,"wn(cm-1)"
"Ti","2","518.59020","0.00005","518.59020","0.00003","19277.680","155","1.01e+06","B+","15265.7001","34543.3799","3d2.(1G).4s","b 2G","7/2","3d2.(3F).4p","z 2G*","7/2","","T7385","u37","",19277.68,9.86670322897386,"wn(cm-1)"
"Ti","2","518.3709","0.0003","518.37112","0.00003","19285.835","8","9.04e+04","C'","15257.5527","34543.3799","3d2.(1G).4s","b 2G","9/2","3d2.(3F).4p","z 2G*","7/2","","T7385","u37","",19285.835,9.86712616760492,"wn(cm-1)"
"Ti","2","515.40682","0.00005","515.40682","0.00003","19396.746","119","5.0e+05","D","12628.8455","32025.5915","3d3","b 2D2","3/2","3d2.(3F).4p","z 2D*","5/2","","T2437","u37","",19396.746,9.87286059902408,"wn(cm-1)"
